REF_DATE,GEO,DGUID,VECTOR,COORDINATE,Population estimate
1/1/1996,New Brunswick,2016A000213,v10,5,752526
1/1/1996,Quebec,2016A000224,v11,6,7257616
1/1/1996,Ontario,2016A000235,v12,7,11130574
1/1/1996,Manitoba,2016A000246,v13,8,1134619
1/1/1996,Saskatchewan,2016A000247,v14,9,1019408
1/1/1996,Alberta,2016A000248,v15,10,2789691
1/1/1996,British Columbia,2016A000259,v3,11,3899256
1/1/1996,Yukon,2016A000260,v4,12,31596
1/1/1996,Northwest Territories,2016A000261,v6,14,41611
1/1/1996,Nunavut,2016A000262,v7,15,25748
1/1/1997,Canada,2016A000011124,v1,1,29751536
1/1/1997,Newfoundland and Labrador,2016A000210,v2,2,555432
1/1/1997,Prince Edward Island,2016A000211,v8,3,135935
1/1/1997,Nova Scotia,2016A000212,v9,4,932349
1/1/1997,New Brunswick,2016A000213,v10,5,752334
1/1/1997,Quebec,2016A000224,v11,6,7262945
1/1/1997,Ontario,2016A000235,v12,7,11146270
1/1/1997,Manitoba,2016A000246,v13,8,1134997
1/1/1997,Saskatchewan,2016A000247,v14,9,1018326
1/1/1997,Alberta,2016A000248,v15,10,2799561
1/1/1997,British Columbia,2016A000259,v3,11,3914490
1/1/1997,Yukon,2016A000260,v4,12,31633
1/1/1997,Northwest Territories,2016A000261,v6,14,41528
1/1/1997,Nunavut,2016A000262,v7,15,25736
1/1/1997,Canada,2016A000011124,v1,1,29818012
1/1/1997,Newfoundland and Labrador,2016A000210,v2,2,553115
1/1/1997,Prince Edward Island,2016A000211,v8,3,135931
1/1/1997,Nova Scotia,2016A000212,v9,4,931832
1/1/1997,New Brunswick,2016A000213,v10,5,752447
1/1/1997,Quebec,2016A000224,v11,6,7267820
1/1/1997,Ontario,2016A000235,v12,7,11179959
1/1/1997,Manitoba,2016A000246,v13,8,1135846
1/1/1997,Saskatchewan,2016A000247,v14,9,1017683
1/1/1997,Alberta,2016A000248,v15,10,2813157
1/1/1997,British Columbia,2016A000259,v3,11,3931056
1/1/1997,Yukon,2016A000260,v4,12,31659
1/1/1997,Northwest Territories,2016A000261,v6,14,41668
1/1/1997,Nunavut,2016A000262,v7,15,25839
1/1/1997,Canada,2016A000011124,v1,1,29905948
1/1/1997,Newfoundland and Labrador,2016A000210,v2,2,550911
1/1/1997,Prince Edward Island,2016A000211,v8,3,136095
1/1/1997,Nova Scotia,2016A000212,v9,4,932402
1/1/1997,New Brunswick,2016A000213,v10,5,752511
1/1/1997,Quebec,2016A000224,v11,6,7274611
1/1/1997,Ontario,2016A000235,v12,7,11227651
1/1/1997,Manitoba,2016A000246,v13,8,1136128
1/1/1997,Saskatchewan,2016A000247,v14,9,1017902
1/1/1997,Alberta,2016A000248,v15,10,2829848
1/1/1997,British Columbia,2016A000259,v3,11,3948583
1/1/1997,Yukon,2016A000260,v4,12,31797
1/1/1997,Northwest Territories,2016A000261,v6,14,41625
1/1/1997,Nunavut,2016A000262,v7,15,25884
1/1/1997,Canada,2016A000011124,v1,1,29994790
1/1/1997,Newfoundland and Labrador,2016A000210,v2,2,547639
1/1/1997,Prince Edward Island,2016A000211,v8,3,136165
1/1/1997,Nova Scotia,2016A000212,v9,4,932735
1/1/1997,New Brunswick,2016A000213,v10,5,752248
1/1/1997,Quebec,2016A000224,v11,6,7282871
1/1/1997,Ontario,2016A000235,v12,7,11278893
1/1/1997,Manitoba,2016A000246,v13,8,1135649
1/1/1997,Saskatchewan,2016A000247,v14,9,1017426
1/1/1997,Alberta,2016A000248,v15,10,2847526
1/1/1997,British Columbia,2016A000259,v3,11,3964677
1/1/1997,Yukon,2016A000260,v4,12,31556
1/1/1997,Northwest Territories,2016A000261,v6,14,41411
1/1/1997,Nunavut,2016A000262,v7,15,25994
1/1/1998,Canada,2016A000011124,v1,1,30028506
1/1/1998,Newfoundland and Labrador,2016A000210,v2,2,545769
1/1/1998,Prince Edward Island,2016A000211,v8,3,135938
1/1/1998,Nova Scotia,2016A000212,v9,4,932549
1/1/1998,New Brunswick,2016A000213,v10,5,751969
1/1/1998,Quebec,2016A000224,v11,6,7286008
1/1/1998,Ontario,2016A000235,v12,7,11292059
1/1/1998,Manitoba,2016A000246,v13,8,1135770
1/1/1998,Saskatchewan,2016A000247,v14,9,1017504
1/1/1998,Alberta,2016A000248,v15,10,2859305
1/1/1998,British Columbia,2016A000259,v3,11,3972821
1/1/1998,Yukon,2016A000260,v4,12,31510
1/1/1998,Northwest Territories,2016A000261,v6,14,41222
1/1/1998,Nunavut,2016A000262,v7,15,26082
1/1/1998,Canada,2016A000011124,v1,1,30080180
1/1/1998,Newfoundland and Labrador,2016A000210,v2,2,542479
1/1/1998,Prince Edward Island,2016A000211,v8,3,135635
1/1/1998,Nova Scotia,2016A000212,v9,4,932033
1/1/1998,New Brunswick,2016A000213,v10,5,751080
1/1/1998,Quebec,2016A000224,v11,6,7290497
1/1/1998,Ontario,2016A000235,v12,7,11322038
1/1/1998,Manitoba,2016A000246,v13,8,1136177
1/1/1998,Saskatchewan,2016A000247,v14,9,1017105
1/1/1998,Alberta,2016A000248,v15,10,2876753
1/1/1998,British Columbia,2016A000259,v3,11,3977912
1/1/1998,Yukon,2016A000260,v4,12,31320
1/1/1998,Northwest Territories,2016A000261,v6,14,40968
1/1/1998,Nunavut,2016A000262,v7,15,26183
1/1/1998,Canada,2016A000011124,v1,1,30155173
1/1/1998,Newfoundland and Labrador,2016A000210,v2,2,539843
1/1/1998,Prince Edward Island,2016A000211,v8,3,135804
1/1/1998,Nova Scotia,2016A000212,v9,4,931836
1/1/1998,New Brunswick,2016A000213,v10,5,750530
1/1/1998,Quebec,2016A000224,v11,6,7295935
1/1/1998,Ontario,2016A000235,v12,7,11365901
1/1/1998,Manitoba,2016A000246,v13,8,1137489
1/1/1998,Saskatchewan,2016A000247,v14,9,1017332
1/1/1998,Alberta,2016A000248,v15,10,2899066
1/1/1998,British Columbia,2016A000259,v3,11,3983113
1/1/1998,Yukon,2016A000260,v4,12,31149
1/1/1998,Northwest Territories,2016A000261,v6,14,40802
1/1/1998,Nunavut,2016A000262,v7,15,26373
1/1/1998,Canada,2016A000011124,v1,1,30231639
1/1/1998,Newfoundland and Labrador,2016A000210,v2,2,537908
1/1/1998,Prince Edward Island,2016A000211,v8,3,135908
1/1/1998,Nova Scotia,2016A000212,v9,4,932740
1/1/1998,New Brunswick,2016A000213,v10,5,750708
1/1/1998,Quebec,2016A000224,v11,6,7305302
1/1/1998,Ontario,2016A000235,v12,7,11408804
1/1/1998,Manitoba,2016A000246,v13,8,1138328
1/1/1998,Saskatchewan,2016A000247,v14,9,1017748
1/1/1998,Alberta,2016A000248,v15,10,2915781
1/1/1998,British Columbia,2016A000259,v3,11,3990451
1/1/1998,Yukon,2016A000260,v4,12,30877
1/1/1998,Northwest Territories,2016A000261,v6,14,40635
1/1/1998,Nunavut,2016A000262,v7,15,26449
1/1/1999,Canada,2016A000011124,v1,1,30260117
1/1/1999,Newfoundland and Labrador,2016A000210,v2,2,536515
1/1/1999,Prince Edward Island,2016A000211,v8,3,135994
1/1/1999,Nova Scotia,2016A000212,v9,4,932145
1/1/1999,New Brunswick,2016A000213,v10,5,750127
1/1/1999,Quebec,2016A000224,v11,6,7310238
1/1/1999,Ontario,2016A000235,v12,7,11419589
1/1/1999,Manitoba,2016A000246,v13,8,1138946
1/1/1999,Saskatchewan,2016A000247,v14,9,1016883
1/1/1999,Alberta,2016A000248,v15,10,2926079
1/1/1999,British Columbia,2016A000259,v3,11,3995643
1/1/1999,Yukon,2016A000260,v4,12,30748
1/1/1999,Northwest Territories,2016A000261,v6,14,40635
1/1/1999,Nunavut,2016A000262,v7,15,26575
1/1/1999,Canada,2016A000011124,v1,1,30314696
1/1/1999,Newfoundland and Labrador,2016A000210,v2,2,534498
1/1/1999,Prince Edward Island,2016A000211,v8,3,136025
1/1/1999,Nova Scotia,2016A000212,v9,4,932116
1/1/1999,New Brunswick,2016A000213,v10,5,750075
1/1/1999,Quebec,2016A000224,v11,6,7315053
1/1/1999,Ontario,2016A000235,v12,7,11452857
1/1/1999,Manitoba,2016A000246,v13,8,1140502
1/1/1999,Saskatchewan,2016A000247,v14,9,1015716
1/1/1999,Alberta,2016A000248,v15,10,2937393
1/1/1999,British Columbia,2016A000259,v3,11,4002433
1/1/1999,Yukon,2016A000260,v4,12,30602
1/1/1999,Northwest Territories,2016A000261,v6,14,40705
1/1/1999,Nunavut,2016A000262,v7,15,26721
1/1/1999,Canada,2016A000011124,v1,1,30401286
1/1/1999,Newfoundland and Labrador,2016A000210,v2,2,533329
1/1/1999,Prince Edward Island,2016A000211,v8,3,136281
1/1/1999,Nova Scotia,2016A000212,v9,4,933784
1/1/1999,New Brunswick,2016A000213,v10,5,750601
1/1/1999,Quebec,2016A000224,v11,6,7323250
1/1/1999,Ontario,2016A000235,v12,7,11504759
1/1/1999,Manitoba,2016A000246,v13,8,1142448
1/1/1999,Saskatchewan,2016A000247,v14,9,1014524
1/1/1999,Alberta,2016A000248,v15,10,2952692
1/1/1999,British Columbia,2016A000259,v3,11,4011375
1/1/1999,Yukon,2016A000260,v4,12,30785
1/1/1999,Northwest Territories,2016A000261,v6,14,40638
1/1/1999,Nunavut,2016A000262,v7,15,26820
1/1/1999,Canada,2016A000011124,v1,1,30492106
1/1/1999,Newfoundland and Labrador,2016A000210,v2,2,532246
1/1/1999,Prince Edward Island,2016A000211,v8,3,136424
1/1/1999,Nova Scotia,2016A000212,v9,4,935941
1/1/1999,New Brunswick,2016A000213,v10,5,750643
1/1/1999,Quebec,2016A000224,v11,6,7334722
1/1/1999,Ontario,2016A000235,v12,7,11559464
1/1/1999,Manitoba,2016A000246,v13,8,1143618
1/1/1999,Saskatchewan,2016A000247,v14,9,1012582
1/1/1999,Alberta,2016A000248,v15,10,2966682
1/1/1999,British Columbia,2016A000259,v3,11,4021600
1/1/1999,Yukon,2016A000260,v4,12,30608
1/1/1999,Northwest Territories,2016A000261,v6,14,40579
1/1/1999,Nunavut,2016A000262,v7,15,26997
1/1/2000,Canada,2016A000011124,v1,1,30525872
1/1/2000,Newfoundland and Labrador,2016A000210,v2,2,531774
1/1/2000,Prince Edward Island,2016A000211,v8,3,136442
1/1/2000,Nova Scotia,2016A000212,v9,4,934594
1/1/2000,New Brunswick,2016A000213,v10,5,750786
1/1/2000,Quebec,2016A000224,v11,6,7340269
1/1/2000,Ontario,2016A000235,v12,7,11576994
1/1/2000,Manitoba,2016A000246,v13,8,1144428
1/1/2000,Saskatchewan,2016A000247,v14,9,1011141
1/1/2000,Alberta,2016A000248,v15,10,2974517
1/1/2000,British Columbia,2016A000259,v3,11,4026664
1/1/2000,Yukon,2016A000260,v4,12,30495
1/1/2000,Northwest Territories,2016A000261,v6,14,40623
1/1/2000,Nunavut,2016A000262,v7,15,27145
1/1/2000,Canada,2016A000011124,v1,1,30594030
1/1/2000,Newfoundland and Labrador,2016A000210,v2,2,529574
1/1/2000,Prince Edward Island,2016A000211,v8,3,136289
1/1/2000,Nova Scotia,2016A000212,v9,4,934291
1/1/2000,New Brunswick,2016A000213,v10,5,750543
1/1/2000,Quebec,2016A000224,v11,6,7347179
1/1/2000,Ontario,2016A000235,v12,7,11621255
1/1/2000,Manitoba,2016A000246,v13,8,1145873
1/1/2000,Saskatchewan,2016A000247,v14,9,1009177
1/1/2000,Alberta,2016A000248,v15,10,2988465
1/1/2000,British Columbia,2016A000259,v3,11,4033319
1/1/2000,Yukon,2016A000260,v4,12,30382
1/1/2000,Northwest Territories,2016A000261,v6,14,40455
1/1/2000,Nunavut,2016A000262,v7,15,27228
1/1/2000,Canada,2016A000011124,v1,1,30685730
1/1/2000,Newfoundland and Labrador,2016A000210,v2,2,527966
1/1/2000,Prince Edward Island,2016A000211,v8,3,136470
1/1/2000,Nova Scotia,2016A000212,v9,4,933821
1/1/2000,New Brunswick,2016A000213,v10,5,750517
1/1/2000,Quebec,2016A000224,v11,6,7356951
1/1/2000,Ontario,2016A000235,v12,7,11683290
1/1/2000,Manitoba,2016A000246,v13,8,1147313
1/1/2000,Saskatchewan,2016A000247,v14,9,1007565
1/1/2000,Alberta,2016A000248,v15,10,3004198
1/1/2000,British Columbia,2016A000259,v3,11,4039230
1/1/2000,Yukon,2016A000260,v4,12,30431
1/1/2000,Northwest Territories,2016A000261,v6,14,40480
1/1/2000,Nunavut,2016A000262,v7,15,27498
1/1/2000,Canada,2016A000011124,v1,1,30783969
1/1/2000,Newfoundland and Labrador,2016A000210,v2,2,526732
1/1/2000,Prince Edward Island,2016A000211,v8,3,136400
1/1/2000,Nova Scotia,2016A000212,v9,4,934459
1/1/2000,New Brunswick,2016A000213,v10,5,750252
1/1/2000,Quebec,2016A000224,v11,6,7368772
1/1/2000,Ontario,2016A000235,v12,7,11748348
1/1/2000,Manitoba,2016A000246,v13,8,1148183
1/1/2000,Saskatchewan,2016A000247,v14,9,1006027
1/1/2000,Alberta,2016A000248,v15,10,3016947
1/1/2000,British Columbia,2016A000259,v3,11,4049297
1/1/2000,Yukon,2016A000260,v4,12,30294
1/1/2000,Northwest Territories,2016A000261,v6,14,40575
1/1/2000,Nunavut,2016A000262,v7,15,27683
1/1/2001,Canada,2016A000011124,v1,1,30824441
1/1/2001,Newfoundland and Labrador,2016A000210,v2,2,525299
1/1/2001,Prince Edward Island,2016A000211,v8,3,136377
1/1/2001,Nova Scotia,2016A000212,v9,4,933463
1/1/2001,New Brunswick,2016A000213,v10,5,749715
1/1/2001,Quebec,2016A000224,v11,6,7373978
1/1/2001,Ontario,2016A000235,v12,7,11771945
1/1/2001,Manitoba,2016A000246,v13,8,1148456
1/1/2001,Saskatchewan,2016A000247,v14,9,1003469
1/1/2001,Alberta,2016A000248,v15,10,3027941
1/1/2001,British Columbia,2016A000259,v3,11,4055229
1/1/2001,Yukon,2016A000260,v4,12,30147
1/1/2001,Northwest Territories,2016A000261,v6,14,40624
1/1/2001,Nunavut,2016A000262,v7,15,27798
1/1/2001,Canada,2016A000011124,v1,1,30910996
1/1/2001,Newfoundland and Labrador,2016A000210,v2,2,523235
1/1/2001,Prince Edward Island,2016A000211,v8,3,136499
1/1/2001,Nova Scotia,2016A000212,v9,4,932909
1/1/2001,New Brunswick,2016A000213,v10,5,749789
1/1/2001,Quebec,2016A000224,v11,6,7383844
1/1/2001,Ontario,2016A000235,v12,7,11827345
1/1/2001,Manitoba,2016A000246,v13,8,1149684
1/1/2001,Saskatchewan,2016A000247,v14,9,1001643
1/1/2001,Alberta,2016A000248,v15,10,3041238
1/1/2001,British Columbia,2016A000259,v3,11,4066132
1/1/2001,Yukon,2016A000260,v4,12,30124
1/1/2001,Northwest Territories,2016A000261,v6,14,40625
1/1/2001,Nunavut,2016A000262,v7,15,27929
1/1/2001,Canada,2016A000011124,v1,1,31020902
1/1/2001,Newfoundland and Labrador,2016A000210,v2,2,522046
1/1/2001,Prince Edward Island,2016A000211,v8,3,136665
1/1/2001,Nova Scotia,2016A000212,v9,4,932494
1/1/2001,New Brunswick,2016A000213,v10,5,749820
1/1/2001,Quebec,2016A000224,v11,6,7396456
1/1/2001,Ontario,2016A000235,v12,7,11897534
1/1/2001,Manitoba,2016A000246,v13,8,1151454
1/1/2001,Saskatchewan,2016A000247,v14,9,1000239
1/1/2001,Alberta,2016A000248,v15,10,3058108
1/1/2001,British Columbia,2016A000259,v3,11,4076950
1/1/2001,Yukon,2016A000260,v4,12,30158
1/1/2001,Northwest Territories,2016A000261,v6,14,40845
1/1/2001,Nunavut,2016A000262,v7,15,28133
1/1/2001,Canada,2016A000011124,v1,1,31129119
1/1/2001,Newfoundland and Labrador,2016A000210,v2,2,521581
1/1/2001,Prince Edward Island,2016A000211,v8,3,136876
1/1/2001,Nova Scotia,2016A000212,v9,4,933336
1/1/2001,New Brunswick,2016A000213,v10,5,749295
1/1/2001,Quebec,2016A000224,v11,6,7411504
1/1/2001,Ontario,2016A000235,v12,7,11961789
1/1/2001,Manitoba,2016A000246,v13,8,1152150
1/1/2001,Saskatchewan,2016A000247,v14,9,999175
1/1/2001,Alberta,2016A000248,v15,10,3078336
1/1/2001,British Columbia,2016A000259,v3,11,4085648
1/1/2001,Yukon,2016A000260,v4,12,30076
1/1/2001,Northwest Territories,2016A000261,v6,14,41173
1/1/2001,Nunavut,2016A000262,v7,15,28180
1/1/2002,Canada,2016A000011124,v1,1,31169393
1/1/2002,Newfoundland and Labrador,2016A000210,v2,2,521399
1/1/2002,Prince Edward Island,2016A000211,v8,3,136858
1/1/2002,Nova Scotia,2016A000212,v9,4,933773
1/1/2002,New Brunswick,2016A000213,v10,5,748637
1/1/2002,Quebec,2016A000224,v11,6,7417882
1/1/2002,Ontario,2016A000235,v12,7,11980361
1/1/2002,Manitoba,2016A000246,v13,8,1152837
1/1/2002,Saskatchewan,2016A000247,v14,9,998681
1/1/2002,Alberta,2016A000248,v15,10,3092107
1/1/2002,British Columbia,2016A000259,v3,11,4087191
1/1/2002,Yukon,2016A000260,v4,12,30153
1/1/2002,Northwest Territories,2016A000261,v6,14,41176
1/1/2002,Nunavut,2016A000262,v7,15,28338
1/1/2002,Canada,2016A000011124,v1,1,31253382
1/1/2002,Newfoundland and Labrador,2016A000210,v2,2,520228
1/1/2002,Prince Edward Island,2016A000211,v8,3,136892
1/1/2002,Nova Scotia,2016A000212,v9,4,934177
1/1/2002,New Brunswick,2016A000213,v10,5,748777
1/1/2002,Quebec,2016A000224,v11,6,7428016
1/1/2002,Ontario,2016A000235,v12,7,12030408
1/1/2002,Manitoba,2016A000246,v13,8,1154737
1/1/2002,Saskatchewan,2016A000247,v14,9,997740
1/1/2002,Alberta,2016A000248,v15,10,3108360
1/1/2002,British Columbia,2016A000259,v3,11,4094236
1/1/2002,Yukon,2016A000260,v4,12,30142
1/1/2002,Northwest Territories,2016A000261,v6,14,41280
1/1/2002,Nunavut,2016A000262,v7,15,28389
1/1/2002,Canada,2016A000011124,v1,1,31360079
1/1/2002,Newfoundland and Labrador,2016A000210,v2,2,519481
1/1/2002,Prince Edward Island,2016A000211,v8,3,136880
1/1/2002,Nova Scotia,2016A000212,v9,4,935179
1/1/2002,New Brunswick,2016A000213,v10,5,749372
1/1/2002,Quebec,2016A000224,v11,6,7441656
1/1/2002,Ontario,2016A000235,v12,7,12094174
1/1/2002,Manitoba,2016A000246,v13,8,1156680
1/1/2002,Saskatchewan,2016A000247,v14,9,996807
1/1/2002,Alberta,2016A000248,v15,10,3128429
1/1/2002,British Columbia,2016A000259,v3,11,4100564
1/1/2002,Yukon,2016A000260,v4,12,30336
1/1/2002,Northwest Territories,2016A000261,v6,14,41699
1/1/2002,Nunavut,2016A000262,v7,15,28822
1/1/2002,Canada,2016A000011124,v1,1,31451764
1/1/2002,Newfoundland and Labrador,2016A000210,v2,2,519458
1/1/2002,Prince Edward Island,2016A000211,v8,3,137078
1/1/2002,Nova Scotia,2016A000212,v9,4,935968
1/1/2002,New Brunswick,2016A000213,v10,5,749408
1/1/2002,Quebec,2016A000224,v11,6,7455892
1/1/2002,Ontario,2016A000235,v12,7,12146053
1/1/2002,Manitoba,2016A000246,v13,8,1157298
1/1/2002,Saskatchewan,2016A000247,v14,9,996279
1/1/2002,Alberta,2016A000248,v15,10,3144926
1/1/2002,British Columbia,2016A000259,v3,11,4108400
1/1/2002,Yukon,2016A000260,v4,12,30266
1/1/2002,Northwest Territories,2016A000261,v6,14,41874
1/1/2002,Nunavut,2016A000262,v7,15,28864
1/1/2003,Canada,2016A000011124,v1,1,31480672
1/1/2003,Newfoundland and Labrador,2016A000210,v2,2,519223
1/1/2003,Prince Edward Island,2016A000211,v8,3,137077
1/1/2003,Nova Scotia,2016A000212,v9,4,935509
1/1/2003,New Brunswick,2016A000213,v10,5,749238
1/1/2003,Quebec,2016A000224,v11,6,7461516
1/1/2003,Ontario,2016A000235,v12,7,12156750
1/1/2003,Manitoba,2016A000246,v13,8,1158369
1/1/2003,Saskatchewan,2016A000247,v14,9,996241
1/1/2003,Alberta,2016A000248,v15,10,3155103
1/1/2003,British Columbia,2016A000259,v3,11,4110242
1/1/2003,Yukon,2016A000260,v4,12,30422
1/1/2003,Northwest Territories,2016A000261,v6,14,42006
1/1/2003,Nunavut,2016A000262,v7,15,28976
1/1/2003,Canada,2016A000011124,v1,1,31550768
1/1/2003,Newfoundland and Labrador,2016A000210,v2,2,518813
1/1/2003,Prince Edward Island,2016A000211,v8,3,137120
1/1/2003,Nova Scotia,2016A000212,v9,4,935800
1/1/2003,New Brunswick,2016A000213,v10,5,749265
1/1/2003,Quebec,2016A000224,v11,6,7471775
1/1/2003,Ontario,2016A000235,v12,7,12195501
1/1/2003,Manitoba,2016A000246,v13,8,1160863
1/1/2003,Saskatchewan,2016A000247,v14,9,995748
1/1/2003,Alberta,2016A000248,v15,10,3169049
1/1/2003,British Columbia,2016A000259,v3,11,4114925
1/1/2003,Yukon,2016A000260,v4,12,30573
1/1/2003,Northwest Territories,2016A000261,v6,14,42219
1/1/2003,Nunavut,2016A000262,v7,15,29117
1/1/2003,Canada,2016A000011124,v1,1,31644028
1/1/2003,Newfoundland and Labrador,2016A000210,v2,2,518459
1/1/2003,Prince Edward Island,2016A000211,v8,3,137227
1/1/2003,Nova Scotia,2016A000212,v9,4,937717
1/1/2003,New Brunswick,2016A000213,v10,5,749441
1/1/2003,Quebec,2016A000224,v11,6,7485753
1/1/2003,Ontario,2016A000235,v12,7,12245039
1/1/2003,Manitoba,2016A000246,v13,8,1163596
1/1/2003,Saskatchewan,2016A000247,v14,9,996386
1/1/2003,Alberta,2016A000248,v15,10,3183065
1/1/2003,British Columbia,2016A000259,v3,11,4124482
1/1/2003,Yukon,2016A000260,v4,12,30941
1/1/2003,Northwest Territories,2016A000261,v6,14,42600
1/1/2003,Nunavut,2016A000262,v7,15,29322
1/1/2003,Canada,2016A000011124,v1,1,31737869
1/1/2003,Newfoundland and Labrador,2016A000210,v2,2,518786
1/1/2003,Prince Edward Island,2016A000211,v8,3,137425
1/1/2003,Nova Scotia,2016A000212,v9,4,938790
1/1/2003,New Brunswick,2016A000213,v10,5,749463
1/1/2003,Quebec,2016A000224,v11,6,7503709
1/1/2003,Ontario,2016A000235,v12,7,12291669
1/1/2003,Manitoba,2016A000246,v13,8,1165530
1/1/2003,Saskatchewan,2016A000247,v14,9,996555
1/1/2003,Alberta,2016A000248,v15,10,3197858
1/1/2003,British Columbia,2016A000259,v3,11,4134638
1/1/2003,Yukon,2016A000260,v4,12,31218
1/1/2003,Northwest Territories,2016A000261,v6,14,42857
1/1/2003,Nunavut,2016A000262,v7,15,29371
1/1/2004,Canada,2016A000011124,v1,1,31777704
1/1/2004,Newfoundland and Labrador,2016A000210,v2,2,518739
1/1/2004,Prince Edward Island,2016A000211,v8,3,137510
1/1/2004,Nova Scotia,2016A000212,v9,4,938997
1/1/2004,New Brunswick,2016A000213,v10,5,749190
1/1/2004,Quebec,2016A000224,v11,6,7510408
1/1/2004,Ontario,2016A000235,v12,7,12305320
1/1/2004,Manitoba,2016A000246,v13,8,1167656
1/1/2004,Saskatchewan,2016A000247,v14,9,996558
1/1/2004,Alberta,2016A000248,v15,10,3209372
1/1/2004,British Columbia,2016A000259,v3,11,4139946
1/1/2004,Yukon,2016A000260,v4,12,31319
1/1/2004,Northwest Territories,2016A000261,v6,14,43171
1/1/2004,Nunavut,2016A000262,v7,15,29518
1/1/2004,Canada,2016A000011124,v1,1,31846669
1/1/2004,Newfoundland and Labrador,2016A000210,v2,2,517940
1/1/2004,Prince Edward Island,2016A000211,v8,3,137629
1/1/2004,Nova Scotia,2016A000212,v9,4,938783
1/1/2004,New Brunswick,2016A000213,v10,5,749336
1/1/2004,Quebec,2016A000224,v11,6,7520262
1/1/2004,Ontario,2016A000235,v12,7,12341656
1/1/2004,Manitoba,2016A000246,v13,8,1170347
1/1/2004,Saskatchewan,2016A000247,v14,9,997080
1/1/2004,Alberta,2016A000248,v15,10,3223490
1/1/2004,British Columbia,2016A000259,v3,11,4145951
1/1/2004,Yukon,2016A000260,v4,12,31401
1/1/2004,Northwest Territories,2016A000261,v6,14,43210
1/1/2004,Nunavut,2016A000262,v7,15,29584
1/1/2004,Canada,2016A000011124,v1,1,31940655
1/1/2004,Newfoundland and Labrador,2016A000210,v2,2,517423
1/1/2004,Prince Edward Island,2016A000211,v8,3,137680
1/1/2004,Nova Scotia,2016A000212,v9,4,939664
1/1/2004,New Brunswick,2016A000213,v10,5,749419
1/1/2004,Quebec,2016A000224,v11,6,7535590
1/1/2004,Ontario,2016A000235,v12,7,12391421
1/1/2004,Manitoba,2016A000246,v13,8,1173238
1/1/2004,Saskatchewan,2016A000247,v14,9,997283
1/1/2004,Alberta,2016A000248,v15,10,3238668
1/1/2004,British Columbia,2016A000259,v3,11,4155651
1/1/2004,Yukon,2016A000260,v4,12,31455
1/1/2004,Northwest Territories,2016A000261,v6,14,43306
1/1/2004,Nunavut,2016A000262,v7,15,29857
1/1/2004,Canada,2016A000011124,v1,1,32039959
1/1/2004,Newfoundland and Labrador,2016A000210,v2,2,516906
1/1/2004,Prince Edward Island,2016A000211,v8,3,137695
1/1/2004,Nova Scotia,2016A000212,v9,4,939884
1/1/2004,New Brunswick,2016A000213,v10,5,749243
1/1/2004,Quebec,2016A000224,v11,6,7553651
1/1/2004,Ontario,2016A000235,v12,7,12437664
1/1/2004,Manitoba,2016A000246,v13,8,1174675
1/1/2004,Saskatchewan,2016A000247,v14,9,996993
1/1/2004,Alberta,2016A000248,v15,10,3260590
1/1/2004,British Columbia,2016A000259,v3,11,4167810
1/1/2004,Yukon,2016A000260,v4,12,31689
1/1/2004,Northwest Territories,2016A000261,v6,14,43352
1/1/2004,Nunavut,2016A000262,v7,15,29807
1/1/2005,Canada,2016A000011124,v1,1,32076720
